"Station.ID","Test.Number","Project.Code","Sample.ID","First.Trigger.Date","Collection_Date","Sample.Type.New","Collection.Method","Depth","Depth.Unit","Matrix","Test.Name","Storet.Code","Method","Measure.Date","Value","Sigfig.Value","Uncertainty","MDL","PQL","RDL","Units","Remark.Code","Flag","Receive.Date","LIMS.Number","Collection.Agency","Source","Owner","Validation.Level","Validator","Sampling.Purpose","Data.Investigation","T.Depth","Upper.Depth","Lower.Depth","DCS.METERS.","Filtration.Date","Sample.Type","QC.Type","Discharge","Up.Down.Stream","Weather.Code","Program.Type","NDEC","Sample.Comments","Result.Comments"
"CES09",179,"CESWQ","P72159-2",NA,2014-06-10 09:30:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","19-JUN-2014 21:13",2.3,2.3,"+/- 0.235",0.036,0.142,0.036,"ug/L","",NA,"11-JUN-2014 10:25","46810002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"High tide outgoing, smooth surface, Light east winds",NA
"CES09",11,"CESWQ","P74196-1",NA,2014-11-12 11:13:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","12-NOV-2014 11:13",2,2,"",NA,NA,NA,"meters","",NA,"13-NOV-2014 10:26","48249001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"outgoing tide lt chop. parK: 0.87",NA
"CES09",197,"CESWQ","P83441-2",NA,2016-05-10 09:55:00,"SAMP","G",0.5,"m","SA","PAR, K VALUE",202,"SFWMD-FIELD-SOP-026","10-MAY-2016 10:21",0.83,0.83,"",NA,NA,NA,"1/m","",NA,"11-MAY-2016 10:40","55867002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",3,"Clear skies, wind SE 8-10, lt chop, lt flood tide",NA
"CES09",11,"CESWQ","P87451-1",NA,2017-05-16 10:40:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","16-MAY-2017 10:40",2.3,2.3,"",NA,NA,NA,"meters","",NA,"17-MAY-2017 10:53","59214001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"Winds 10-12 kts ESE, Clear skies, High tide begining to ebb, light chop, K: .56 Rsqr: 1.00",NA
"CES09",179,"CESWQ","P82645-2",NA,2016-01-13 09:52:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","25-JAN-2016 16:21",1.72,1.72,"+/- 0.188",0.036,0.142,0.036,"ug/L","",NA,"14-JAN-2016 10:37","55165002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",NA,"Wind ENE 10-12, rippled surface in sheltered water, very low ebb tide, sample taken on East side of channel due to anchor dragging [FKPAR] cancelled.",NA
"CES09",99,"CESWQ","P48237-8",NA,2010-08-31 10:55:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",3.7,3.7,"",NA,NA,NA,"SDU","",NA,"","23019008","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"Moderate flow at station.  Low to moderate chop.  Wind 5-10 mph.  Sample very light yellow, very low solids.  PAR:  Partly cloudy, 75% sun, 25% cloud cover.",NA
"CES09",179,"CESWQ","P55417-8",NA,2012-07-17 09:06:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","23-JUL-2012 22:02",3.43,3.43,"+/- 0.219",0.053,0.213,0.053,"ug/L","",NA,"18-JUL-2012 10:04","32385008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",NA,"raining incoming tide se winds 5 mph low 80s light chop",NA
"CES09",98,"CESWQ","P87448-2",NA,2017-04-12 10:34:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","12-APR-2017 10:34",32.9,32.9,"",NA,NA,NA,"PSU","",NA,"13-APR-2017 10:36","59218002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Incoming tide. Light chop. NE wind at 5-10. [FKPAR] cancelled.",NA
"CES09",11,"CESWQ","P87452-1",NA,2017-06-21 09:32:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","21-JUN-2017 09:32",1.4,1.4,"",NA,NA,NA,"meters","",NA,"22-JUN-2017 10:35","59215001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"SE wind 10mph high incoming tide, overcast",NA
"CES09",16,"CESWQ","P49720-11",NA,2010-10-27 10:50:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","29-OCT-2010 09:26",-3,-3,"",3,12,3,"mg/L","U",NA,"28-OCT-2010 09:57","24896011","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Moderate to high flow at station.  Low chop.  Wind 5-10 mph.  Sample colorless, non visible solids.  PAR:  Clear sky, 100% sun.",NA
"CES09",11,"ROOK","P43977-3",NA,2009-08-26 09:57:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",1.6,1.6,"",NA,NA,NA,"meters","",NA,"","17378015","FWEC","WMD","WMD",2,"WMD","BA","NO",3.9,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"Low chop, high flow, wind 5-15 mph. Sample yellow, moderate solids. PAR: 10% cloud cover.",NA
"CES09",11,"CESWQ","P90158-1",NA,2017-09-20 10:00:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","20-SEP-2017 10:00",1.3,1.3,"",NA,NA,NA,"meters","",NA,"21-SEP-2017 10:33","61747001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Calm. Clear. Flood tide. 80s. Light S wind.",NA
"CES09",12,"CESWQ","P103055-2",NA,2019-03-26 14:39:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","27-MAR-2019 15:18",3.7,3.7,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"27-MAR-2019 10:23","69886002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Light chop, incoming tide, mostly clear, wind 5-8 mph, temperature in low 80s F. No PAR data collected- handheld unit failed in the field, PM notified. Water cloudy, heavy boat traffic in vicinity of sampling site.",NA
"CES09",98,"CESWQ","P94835-2",NA,2018-10-16 13:58:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","16-OCT-2018 14:04",18.2,18.2,"",NA,NA,NA,"PSU","",NA,"17-OCT-2018 10:09","65873002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Light chop. Ebb tide.",NA
"CES09",98,"CESWQ","P67308-1",NA,2013-11-18 09:29:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","18-NOV-2013 09:35",25.3,25.3,"",NA,NA,NA,"PSU","",NA,"19-NOV-2013 11:00","43501001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"SECCHI ON BOTTOM. Outgoing tide, near slack tide.  No wind, rippled to near glassy surface.",NA
"CES09",16,"CESWQ","P114997-2",NA,2020-02-19 12:00:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","20-FEB-2020 14:35",10,10,"+/- 3",3,12,3,"mg/L","I",NA,"20-FEB-2020 09:19","75023002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Incoming tide. Heavy boat traffic. Heavy boat wake influence. Sunny sky. SSW Winds 2-3 MPH.",NA
"CES09",13,"CESWQ","P77519-1",NA,2015-11-17 09:29:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","18-NOV-2015 14:47",5,5,"+/- 1",1,4,1,"PCU","",NA,"18-NOV-2015 12:12","50765001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",0,"Wind NE 10-12, lt chop, ebb tide",NA
"CES09",11,"CESWQ","P50399-11",NA,2011-03-23 11:52:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.1,1.1,"",NA,NA,NA,"meters","",NA,"","25760011","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"",NA
"CES09",98,"CESWQ","P96005-1",NA,2018-11-14 11:08:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","14-NOV-2018 11:13",25,25,"",NA,NA,NA,"PSU","",NA,"15-NOV-2018 10:48","66962001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"swift outgoing tide NE wind 10 - 15 MPH, rippled surface. [FKPAR] cancelled.",NA
"CES09",11,"CESWQ","P72161-1",NA,2014-07-08 14:34:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",3.4,3.4,"+/- 0.040",NA,NA,NA,"meters","",NA,"","46807001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"SECCHI ON BOTTOM. Winds southwest 10-12. Light chop.",NA
"CES09",61,"ROOK","P43387-3",NA,2009-03-25 09:14:00,"SAMP","G",0.5,"","SA","CHLOROPHYLL-A",49128,"SM10200H","14-APR-2009 15:36",1,1,"",1,4,1,"mg/m^3","I",NA,"25-MAR-2009 15:48","16670003","FWEC","WMD","WMD",2,"WMD","BA","NO",3.5,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low to moderate flow at station.  Wind 10-20 mph.  Low to moderate chop.  Sample colorless, non visible solids.  PAR:  Clear sky, 100% sun.",NA
"CES09",61,"CESWQ","P48236-8",NA,2010-06-29 10:44:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A",49128,"SM10200H","22-JUL-2010 08:38",5,5,"",1,4,1,"mg/m^3","",NA,"30-JUN-2010 10:53","23018008","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",1,"Low to moderate flow at station.  Low chop.  Wind 5-10 mph.  Sample very light yellow, very low solids.  PAR:  Partly cloudy, 75% sun, 25% cloud cover.",NA
"CES09",99,"CESWQ","P102020-3",NA,2019-01-22 13:12:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"SFWMD-FSQM","",1.8,1.8,"",NA,NA,NA,"SDU","",NA,"","69446003","WMD","FLD","WMD",2,"WMD","BA","CA",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Flood tide.",NA
"CES09",98,"ROOK","P44002-3",NA,2009-07-29 09:17:00,"SAMP","G",0.5,"","SA","SALINITY",480,"","29-JUL-2009 09:19",31.5,31.5,"",NA,NA,NA,"PSU","",NA,"29-JUL-2009 15:22","17407035","FWEC","WMD","WMD",2,"WMD","BA","NO",3.8,NA,NA,NA,"",3,NA,1,0,2,"MON",1,"Low flow, low chop, wind 5-10 mph. Sample light yellow, low solids. PAR: 15% Cloud cover.",NA
"CES09",12,"CESWQ","P87452-1",NA,2017-06-21 09:32:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","23-JUN-2017 08:14",5.4,5.4,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"22-JUN-2017 10:35","59215001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"SE wind 10mph high incoming tide, overcast",NA
"CES09",179,"CESWQ","P51506-8",NA,2011-04-21 08:24:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","12-MAY-2011 17:48",1.6,1.6,"",0.067,0.266,0.067,"ug/L","",NA,"22-APR-2011 11:36","27274008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"Lt winds, minimum chop, ebb tide",NA
"CES09",98,"CESWQ","P55417-8",NA,2012-07-17 09:06:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","17-JUL-2012 09:12",29.9,29.9,"",NA,NA,NA,"PSU","",NA,"18-JUL-2012 10:04","32385008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",1,"raining incoming tide se winds 5 mph low 80s light chop",NA
"CES09",12,"CESWQ","P91018-1",NA,2017-12-20 12:18:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","21-DEC-2017 13:54",5.2,5.2,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"21-DEC-2017 09:55","62436001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"",NA
"CES09",99,"CESWQ","P114335-10",NA,2020-01-28 13:41:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","28-JAN-2020 13:41",3.2,3.2,"",NA,NA,NA,"SDU","",NA,"29-JAN-2020 09:36","74678010","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Incoming tide. Calm conditions.",NA
"CES09",12,"CESWQ","P59342-8",NA,2013-01-28 11:34:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","30-JAN-2013 09:09",2.4,2.4,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"29-JAN-2013 11:45","37512008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"SE wind 5-10, light chop, rising tide",NA
"CES09",12,"CESWQ","P72161-1",NA,2014-07-08 14:34:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","10-JUL-2014 09:46",2.8,2.8,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"09-JUL-2014 10:33","46807001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"SECCHI ON BOTTOM. Winds southwest 10-12. Light chop.",NA
"CES09",99,"CESWQ","P68856-1",NA,2014-04-09 09:46:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",3.4,3.4,"+/- 0.036",NA,NA,NA,"SDU","",NA,"","44475001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"Wind NW 15-20, choppy, ebb tide",NA
"CES09",179,"CESWQ","P94834-1",NA,2018-09-11 13:02:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","19-SEP-2018 01:56",4.16,4.16,"+/- 0.279",0.018,0.071,0.018,"ug/L","",NA,"12-SEP-2018 10:59","65867001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"12-SEP-2018 12:59",3,NA,0,0,0,"MON",NA,"Partly cloudy, no breeze, calm, incoming tide.",NA
"CES09",179,"CESWQ","P76129-1",NA,2015-10-13 09:00:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","22-OCT-2015 22:30",1.96,1.96,"+/- 0.213",0.036,0.142,0.036,"ug/L","",NA,"14-OCT-2015 10:07","49487001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",NA,"outgoing tide near high smooth seas high 70s  k value .44",NA
"CES09",99,"CESWQ","P76126-1",NA,2015-02-10 10:23:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","10-FEB-2015 10:23",3.2,3.2,"",NA,NA,NA,"SDU","",NA,"11-FEB-2015 12:12","49484001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"Rippled surface. NW wind at 10-15. Mostly clear. Strong outgoing tide.",NA
"CES09",11,"CESWQ","P55421-8",NA,2012-11-05 11:06:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.5,1.5,"+/- 0.009",NA,NA,NA,"meters","",NA,"","32389008","WMD","WMD","WMD",2,"WMD","PD","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"Light chop, S wind 5-10, falling tide, brown water",NA
"CES09",179,"CESWQ","P71120-1",NA,2014-05-07 09:06:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","30-MAY-2014 13:12",2.04,2.04,"+/- 0.209",0.036,0.142,0.036,"ug/L","",NA,"08-MAY-2014 09:44","46096001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"Clear sky. ESE wind at 5-10. Rippled surface. Flood tide.",NA
"CES09",12,"CESWQ","P52365-9",NA,2011-09-13 14:32:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","15-SEP-2011 08:16",5.7,5.7,"",0.1,0.4,0.1,"NTU","",NA,"14-SEP-2011 10:33","28486009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"Wind NE 5-10,lt chop, flood tide",NA
"CES09",13,"CESWQ","P53633-8",NA,2011-10-18 14:22:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","19-OCT-2011 14:06",32,32,"",1,4,1,"PCU","",NA,"19-OCT-2011 11:27","30085008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",0,"",NA
"CES09",16,"CESWQ","P87452-1",NA,2017-06-21 09:32:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","23-JUN-2017 08:52",20,20,"+/- 3",3,12,3,"mg/L","",NA,"22-JUN-2017 10:35","59215001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"SE wind 10mph high incoming tide, overcast",NA
"CES09",13,"CESWQ","P114335-10",NA,2020-01-28 13:41:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","29-JAN-2020 13:37",12,12,"+/- 2",1,4,1,"PCU","",NA,"29-JAN-2020 09:36","74678010","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"Incoming tide. Calm conditions.",NA
"CES09",11,"CESWQ","P62984-5",NA,2013-05-21 10:09:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.75,1.75,"",NA,NA,NA,"meters","",NA,"","40064005","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"slightly cloudy, 85 degree, <5 S wind, .25 chop",NA
"CES09",12,"CESWQ","P62969-6",NA,2013-03-12 10:38:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","13-MAR-2013 14:34",2.3,2.3,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"13-MAR-2013 11:33","40058006","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"outgoing tide se winds 10 very choppy",NA
"CES09",98,"CESWQ","P45973-10",NA,2009-11-24 12:24:00,"SAMP","G",0.5,"","SA","SALINITY",480,"","24-NOV-2009 12:25",28.7,28.7,"",NA,NA,NA,"PSU","",NA,"25-NOV-2009 10:02","19952010","FWEC","WMD","WMD",2,"WMD","BA","NO",3.6,NA,NA,NA,"",3,NA,1,0,2,"MON",1,"Moderate to high flow at station.  Very low chop.  Wind 0-5 mph.  Sample colorless, non visible solids.  PAR:  Partly cloudy, 75% sun, 25% cloud cover.",NA
"CES09",16,"CESWQ","P55417-8",NA,2012-07-17 09:06:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","19-JUL-2012 09:42",6,6,"+/- 3",3,12,3,"mg/L","I",NA,"18-JUL-2012 10:04","32385008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",1,"raining incoming tide se winds 5 mph low 80s light chop",NA
"CES09",99,"CESWQ","P82645-2",NA,2016-01-13 09:52:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","13-JAN-2016 09:52",2.1,2.1,"",NA,NA,NA,"SDU","",NA,"14-JAN-2016 10:37","55165002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"Wind ENE 10-12, rippled surface in sheltered water, very low ebb tide, sample taken on East side of channel due to anchor dragging [FKPAR] cancelled.",NA
"CES09",13,"CESWQ","P55420-8",NA,2012-10-23 09:05:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","24-OCT-2012 13:54",72,72,"+/- 7",1,4,1,"PCU","",NA,"24-OCT-2012 10:02","32388008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",0,"Clear, Light chop, NE wind 10-15, falling high tide",NA
"CES09",12,"CESWQ","P91940-1",NA,2018-02-06 13:46:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","07-FEB-2018 13:58",3,3,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"07-FEB-2018 11:08","63353001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Calm. Early flood tide. Clear. 80s. Light E wind. [FKPAR] cancelled.",NA
"CES09",61,"CESWQ","P49720-11",NA,2010-10-27 10:50:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A",49128,"SM10200H","19-NOV-2010 10:19",2,2,"",1,4,1,"mg/m^3","I",NA,"28-OCT-2010 09:57","24896011","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Moderate to high flow at station.  Low chop.  Wind 5-10 mph.  Sample colorless, non visible solids.  PAR:  Clear sky, 100% sun.",NA
"CES09",13,"CESWQ","P72159-2",NA,2014-06-10 09:30:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","11-JUN-2014 14:18",-1,-1,"+/- 1",1,4,1,"PCU","U",NA,"11-JUN-2014 10:25","46810002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",0,"High tide outgoing, smooth surface, Light east winds",NA
"CES09",61,"ROOK","P42253-3",NA,2008-10-29 10:00:00,"SAMP","G",0.5,"","SA","CHLOROPHYLL-A",49128,"SM10200H","13-NOV-2008 16:16",3,3,"",1,4,1,"mg/m^3","I",NA,"30-OCT-2008 07:52","15289003","FWEC","WMD","WMD",2,"WMD","BA","NO",4.6,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Moderate flow at station.  Low to moderate chop.  Wind 5-10 mph.  Sample light yellow, low solids.  PAR:  Clear sky, sunny, 100% sun.  M. Tompkins (SFWMD) onsite. TKN/TPO4/TOC and NH4/NOX sample was not acidified. Sample was cancelled.",NA
"CES09",12,"CESWQ","P107671-2",NA,2019-09-24 12:31:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","25-SEP-2019 13:32",1.3,1.3,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"25-SEP-2019 10:22","71920002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Slight chop. Ebb tide.",NA
"CES09",98,"CESWQ","P90159-2",NA,2017-10-18 09:50:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","18-OCT-2017 09:55",4.63,4.6,"",NA,NA,NA,"PSU","",NA,"19-OCT-2017 13:23","61751002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"45% cloud cover, temp in the upper 70's, winds NE 10-15 kts. Light chop on surface. Incoming tide. Low @ 0700, High @ 1430",NA
"CES09",99,"CESWQ","P52368-8",NA,2011-08-03 13:30:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",3.7,3.7,"",NA,NA,NA,"SDU","",NA,"","28492017","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"Cldy, wind SW 5-10, flood tide",NA
"CES09",99,"CESWQ","P91018-1",NA,2017-12-20 12:18:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","20-DEC-2017 12:18",3.1,3.1,"",NA,NA,NA,"SDU","",NA,"21-DEC-2017 09:55","62436001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"",NA
"CES09",13,"CESWQ","P76129-1",NA,2015-10-13 09:00:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","14-OCT-2015 15:02",52,52,"+/- 9",1,4,1,"PCU","",NA,"14-OCT-2015 10:07","49487001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",0,"outgoing tide near high smooth seas high 70s  k value .44",NA
"CES09",179,"CESWQ","P68854-1",NA,2014-02-11 09:10:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","26-FEB-2014 20:07",1.6,1.6,"+/- 0.112",0.053,0.213,0.053,"ug/L","",NA,"12-FEB-2014 15:29","44473001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"Flat surface.  Outgoing tide.",NA
"CES09",16,"CESWQ","P51506-8",NA,2011-04-21 08:24:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","25-APR-2011 09:43",6,6,"",3,12,3,"mg/L","I",NA,"22-APR-2011 11:36","27274008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Lt winds, minimum chop, ebb tide",NA
"CES09",98,"CESWQ","P91017-1",NA,2017-11-28 10:19:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","28-NOV-2017 10:29",20,20,"",NA,NA,NA,"PSU","",NA,"29-NOV-2017 10:38","62435001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Clear. Low 80s. Mod. E wind 10 Kts. Slight chop. Late flood tide. Flow toward gulf.",NA
"CES09",11,"CESWQ","P107670-2",NA,2019-08-21 13:27:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","21-AUG-2019 13:27",1.3,1.3,"",NA,NA,NA,"meters","",NA,"22-AUG-2019 09:36","71919002","WMD","FLD","WMD",2,"WMD","BA","CA",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Moderate chop, low tide. Partly cloudy, wind 3-5 mph, temperature in low 90s F. Moderate boat traffic adjacent to sampling site. P107719 is associated with this trip.",NA
